[시군구별 및 성별 및 연령별 불면증 진료현황],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(단위: 원, 일, 명)",
시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수
서울,구로구,여,10~19세," 516,600 ", 26 , 11 , - , - , - ," 2,365,290 ", 43 , 13 ," 3,066,130 ", 44 , 20 ," 1,187,260 ", 20 , 15 
서울,구로구,여,20~29세," 29,781,110 ", 709 , 157 ," 31,141,390 ", 707 , 185 ," 27,137,310 ", 609 , 171 ," 34,199,420 ", 700 , 186 ," 22,056,490 ", 466 , 159 
서울,구로구,여,30~39세," 22,320,320 ", 794 , 250 ," 31,311,350 "," 1,015 ", 272 ," 37,423,790 "," 1,088 ", 265 ," 36,919,410 "," 1,016 ", 265 ," 38,459,110 ", 951 , 232 
서울,구로구,여,40~49세," 27,458,650 "," 1,305 ", 350 ," 31,987,850 "," 1,266 ", 337 ," 33,696,320 "," 1,306 ", 350 ," 38,422,090 "," 1,301 ", 353 ," 42,748,160 "," 1,357 ", 336 
서울,구로구,여,50~59세," 44,416,420 "," 1,864 ", 623 ," 48,705,050 "," 1,886 ", 636 ," 61,592,320 "," 2,176 ", 685 ," 65,114,450 "," 2,163 ", 658 ," 61,408,060 "," 2,036 ", 691 
서울,구로구,여,60~69세," 61,127,950 "," 2,515 ", 779 ," 62,476,330 "," 2,733 ", 798 ," 73,098,720 "," 2,928 ", 889 ," 86,564,900 "," 3,123 ", 990 ," 91,483,860 "," 3,194 "," 1,020 "
서울,구로구,여,70~79세," 35,521,050 "," 1,603 ", 503 ," 41,597,510 "," 1,848 ", 542 ," 47,979,410 "," 2,033 ", 574 ," 55,957,200 "," 2,117 ", 621 ," 67,205,810 "," 2,457 ", 673 
서울,구로구,여,80~89세," 19,231,240 ", 966 , 245 ," 19,750,380 "," 1,074 ", 270 ," 18,632,000 "," 1,005 ", 282 ," 23,699,970 "," 1,139 ", 315 ," 28,843,570 "," 1,255 ", 355 
서울,구로구,여,90~99세," 10,364,650 ", 223 , 33 ," 1,288,840 ", 117 , 32 ," 1,725,760 ", 135 , 32 ," 2,043,760 ", 150 , 43 ," 2,818,720 ", 160 , 42 
서울,구로구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,도봉구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,도봉구,남,10~19세," 795,550 ", 25 , 12 , - , - , - , - , - , - , - , - , - , - , - , - 
서울,도봉구,남,20~29세," 6,678,160 ", 300 , 71 ," 8,846,540 ", 351 , 78 ," 10,215,030 ", 430 , 104 ," 9,818,590 ", 376 , 106 ," 9,200,630 ", 373 , 89 
서울,도봉구,남,30~39세," 9,390,690 ", 384 , 107 ," 9,725,010 ", 375 , 105 ," 11,543,460 ", 438 , 111 ," 8,648,820 ", 309 , 124 ," 15,356,680 ", 451 , 107 
서울,도봉구,남,40~49세," 9,402,690 ", 461 , 130 ," 13,045,720 ", 548 , 114 ," 13,306,780 ", 648 , 169 ," 17,587,670 ", 737 , 161 ," 15,268,700 ", 653 , 153 
서울,도봉구,남,50~59세," 16,647,800 ", 761 , 238 ," 19,051,610 ", 828 , 239 ," 19,608,680 ", 823 , 258 ," 20,331,460 ", 827 , 263 ," 20,043,570 ", 849 , 203 
서울,도봉구,남,60~69세," 20,562,860 ", 980 , 318 ," 29,759,520 "," 1,265 ", 358 ," 32,661,370 "," 1,460 ", 456 ," 36,025,240 "," 1,450 ", 469 ," 37,620,740 "," 1,405 ", 393 
서울,도봉구,남,70~79세," 30,001,640 "," 1,424 ", 372 ," 32,550,990 "," 1,419 ", 363 ," 32,946,730 "," 1,382 ", 371 ," 37,528,440 "," 1,682 ", 419 ," 37,943,520 "," 1,652 ", 410 
서울,도봉구,남,80~89세," 15,820,670 ", 771 , 186 ," 19,372,560 ", 949 , 198 ," 19,689,040 "," 1,008 ", 211 ," 28,079,480 "," 1,286 ", 232 ," 35,685,320 "," 1,571 ", 257 
서울,도봉구,남,90~99세," 727,150 ", 51 , 18 ," 2,282,460 ", 86 , 17 ," 1,358,510 ", 86 , 22 ," 1,580,490 ", 105 , 28 ," 1,472,740 ", 102 , 27 
서울,도봉구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,도봉구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,도봉구,여,10~19세," 438,650 ", 17 , 11 , - , - , - ," 2,236,810 ", 51 , 10 , - , - , - , - , - , - 
서울,도봉구,여,20~29세," 9,101,030 ", 347 , 100 ," 12,673,680 ", 421 , 104 ," 12,060,370 ", 445 , 118 ," 8,322,460 ", 357 , 103 ," 8,082,040 ", 345 , 88 
서울,도봉구,여,30~39세," 14,855,980 ", 687 , 143 ," 15,490,970 ", 747 , 157 ," 19,411,740 ", 832 , 186 ," 17,265,090 ", 672 , 161 ," 14,118,940 ", 576 , 136 
